id,date,title,duration_ms,description
591R6ZPtA1yTjjDk8EEn2X,2019-10-21,Elizabeth Banks,6560365,"Elizabeth Banks (The Hunger Games, 40 Year Old Virgin, Pitch Perfect) is an American actress, writer, director and producer. Elizabeth sits down with the Armchair Expert to discuss going to a uniphile school, turning 40 on the set of the Hunger Games and her producorial recipe.  Elizabeth talks about her positive disposition and Dax recalls meeting her at a Coffee Bean & Tea Leaf. The two talk about wanting their kids to feel a sense of danger, the sexiness of a capella singers and female empowerment. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4iiz76vJDb2Rn0AgTZkpMJ,2019-10-24,LIVE: Andrew Zimmern,5930004,"Armchair Expert Live from Minneapolis at the Orpheum Theatre. June 29th, 2019.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
01ixX1g9nEC21kHAajlnxw,2019-10-28,Edward Norton,6361129,"Edward Norton (Fight Club, American History X, Birdman, Grand Budapest Hotel) is an American actor and filmmaker. Edward sits down with the Armchair Expert to discuss his new film Motherless Brooklyn, his relationship to privacy and his thoughts on storytelling. Edward talks about how he always felt on the outside of cool and Dax wonders if Edward seeks control. The two discuss iconic vs. shapeshifting actors and they tell the sad origin story of how they met.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5dwKdFro3EwBMyc8pVObJ9,2019-10-31,Liz Plank,6391144,"Liz Plank is an author, journalist and political correspondent at Vox. Liz sits down with the Armchair Expert to discuss how to include men in the conversation on masculinity, her observation on American race relations and her solution to Twitter negativity. Dax praises Liz for changing Olympic guidelines and Liz delineates the components to a female orgasm. The two debate gender in sports, responsibility of the media and Dax experiences an unexpected mishap while taking a picture with Liz. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5S8uxVJWQ3rS2kDwR7fgqs,2019-11-04,Kate & Oliver Hudson,6876081,"Kate Hudson (Almost Famous, How to Lose A Guy In 10 Days) and Oliver Hudson (Nashville, Splitting Up Together) are American actor/producer siblings. The two sit down with the Armchair Expert to discuss their new podcast, they talk about their relationship to their father and how sibling perspectives differ. Kate tells a story of when she went to Valentino’s house and Oliver discusses unearthing old trauma. Kate and Dax talk about their past relationship and what they learned, stifling children’s aspirations and watching the OJ chase. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4TFJEcqNhiAVndakFYUfa5,2019-11-07,Richard Dawkins,5731552,"Richard Dawkins is an English ethologist, evolutionary biologist, and author. He is an emeritus fellow of New College, Oxford, and was the University of Oxford's Professor for Public Understanding of Science until 2008. Richard joins the Armchair Expert to discuss his draw to science, his theory on evolution and the lack of language diversity in English cultures. Dax admits he has been a fan of Richard since college and Richard declares what shows he’s watching on Netflix. The two talk about atheism, the evolutionary cause of death and the distortion of objectivity due to human filters.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
3P4grS80xw96vCzTkQ6H5B,2019-11-11,Judd Apatow,7375412,"Judd Apatow (Freaks and Geeks, The 40 Year old Virgin, Knocked Up, This is 40, Trainwreck) is an American filmmaker, producer, actor and comedian. Judd sits down with the Armchair Expert to discuss interviewing comedians as a teenager, what he’s learned from his marriage and the experience of delving into Gary Shandling’s life posthumously. Dax wonders if Judd feels a loss when his projects end and Judd talks about growing up in a spiritual void. The two talk about being children of divorce and Judd talks about his commitment to personal growth.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1yTJ7a2dQhEXS74UHrlg6W,2019-11-14,Jonathan Safran Foer,8714344,"Jonathan Safran Foer is an American novelist. He is known for his novels Everything Is Illuminated, Extremely Loud & Incredibly Close, Eating Animals and We Are the Weather: Saving the Planet Begins at Breakfast. Jonathan sits down with the armchair expert to discuss his struggle to eat vegetarian, his first book getting rejected by every publisher and he walks us through a traumatic childhood event he experienced. Dax wonders if Jonathan was nervous to write a second book following the success of his first and Jonathan talks about the efficacy of moderate changes. The two talk about climate change, hypnosis and there is a special visitor in the fact check.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6rqCLHpU1j9egHRU4AkEnT,2019-11-18,Emilia Clarke,8160966,"Emilia Clarke (Game of Thrones, Me Before You, Terminator Genisys) is an English actress. She sits down with the Armchair Expert to talk about her Hogwarts-esque boarding school, learning Dothraki and her experience having two brain hemorrhages. Dax describes his love of male physiques and Emilia appreciates a Boston accent. The two discuss round features, struggling with imposter syndrome and Emilia weighs in on the difference between British and American sexual escalation.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6xTK3qb4txLOLj2t6O5LRd,2019-11-21,LIVE: Martina McBride,5571004,"Armchair Expert Live from Nashville at Andrew Jackson Hall. November 1st, 2019.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2zgRHDQjpBvPHf8CX2dNU9,2019-11-25,Tony Hale,6912992,"Tony Hale (Arrested Development, Toy Story 4, Veep) is an American comedian and actor. Tony joins the attic to discuss his tools for combating anxiety, his relationship to religion and being present with his daughter. Dax wonders if Tony ever felt career insecurity and Tony ponders why he doesn’t have memories before 5th grade. The two talk about achieving their dreams and the subsequent lack of fulfillment. They discuss relating to others as a survival mechanism and their shared inability to remember people’s names. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
3BYgrkQ7c3htms9mrrcalV,2019-11-28,Laura Beil,7099324,"Laura Beil is a journalist and podcast host. Laura sits down with the Armchair Expert on this Thanksgiving day episode to talk about having to work on your feet as a journalist, her specific draw to the medical field and how she stumbled into podcasting. Dax theorizes on Laura’s Dr. Death podcast and Laura claims a story is never done, it is only due. The two talk about her new podcast, Bad Batch, that focuses on the stem cell industry, they eat Taco Bell together and Monica and Dax thank Laura for serving the best podcast of 2018. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
6jYcr9l5VrzohMmxuXy7Xs,2019-12-02,Sam Elliott,5234155,"Sam Elliott (Mask, The Big Lebowski, Road House, A Star is Born, The Ranch) is an American actor. Sam sits down with the Armchair Expert to talk about fighting fires in Malibu, having a crush on his now wife and his introduction into the business. Dax reveals that his mom is in love with Sam and Sam discusses the evolution of A Star Is Born. The two talk about Sam's mixed messages persona, his draw to Westerns and the changes in the industry. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
4mnPYLQvQRdzoPkRmUrEAm,2019-12-05,Adam Grant,7849456,"Adam Grant is an American psychologist and author who is currently a professor at the Wharton School of the University of Pennsylvania specializing in organizational psychology and the host of the TED podcast WorkLife with Adam Grant. Adam visits the armchair expert to discuss overcoming introversion, being a super taster and the difference between givers and takers. Dax debates Adam on his latest Atlantic article and Adam talks about the importance of criticism. The two talk about growing up in Michigan, the necessity of tenure and how genius is often a result of quantity not quality. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1N6XONad2sQFpFslGRNTpi,2019-12-09,T.I.,6721358,"T.I. is an American rapper and actor. He sits down with the Armchair Expert to discuss his foray into entrepreneurship as a child, narcissistic patterns and developing desensitization. Dax asks Tip to acknowledge his trauma and T.I. refuses to accept that Dax is a hillbilly. The two talk about imprisonment in the African American community, gearing education to kids' strengths and growing up in a single-parent home.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0dFONH0dXeIu4wEyUiYeBS,2019-12-12,Malcolm Gladwell,6561280,"Malcolm Gladwell is a Canadian journalist, author, speaker and podcast host. Malcolm joins the Armchair Expert to discuss the value of gleaning information from other cultures, growing up in a college library and our inability as humans to read others. Dax claims that Malcolm is our most referenced person on the podcast and Malcolm shames Dax for using the derogatory term of “jogger”. The two geek out over cars, they talk about how media shapes public perception and they give credit to people they met early in life who affected the trajectory of their lives. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7ka3kDOgHBlqiXusys7uYZ,2019-12-14,BONUS: Rhys Darby (Live),2472071,Armchair Expert Live from San Antonio at the Dad 2.0 Conference.  Learn more about your ad choices. Visit podcastchoices.com/adchoices
